"Time","Base","1% Noise 1","1% Noise 2","1% Noise 3","1% Noise 4","1% Noise 5","1% Noise 6","1% Noise 7","1% Noise 8","1% Noise 9","1% Noise 10","1% Noise 11","1% Noise 12","1% Noise 13","1% Noise 14","1% Noise 15","1% Noise 16","1% Noise 17","1% Noise 18","1% Noise 19","1% Noise 20","5% Noise 1","5% Noise 2","5% Noise 3","5% Noise 4","5% Noise 5","5% Noise 6","5% Noise 7","5% Noise 8","5% Noise 9","5% Noise 10","5% Noise 11","5% Noise 12","5% Noise 13","5% Noise 14","5% Noise 15","5% Noise 16","5% Noise 17","5% Noise 18","5% Noise 19","5% Noise 20","10% Noise 1","10% Noise 2","10% Noise 3","10% Noise 4","10% Noise 5","10% Noise 6","10% Noise 7","10% Noise 8","10% Noise 9","10% Noise 10","10% Noise 11","10% Noise 12","10% Noise 13","10% Noise 14","10% Noise 15","10% Noise 16","10% Noise 17","10% Noise 18","10% Noise 19","10% Noise 20","Base Return","1% Return 1","1% Return 2","1% Return 3","1% Return 4","1% Return 5","1% Return 6","1% Return 7","1% Return 8","1% Return 9","1% Return 10","1% Return 11","1% Return 12","1% Return 13","1% Return 14","1% Return 15","1% Return 16","1% Return 17","1% Return 18","1% Return 19","1% Return 20","5% Return 1","5% Return 2","5% Return 3","5% Return 4","5% Return 5","5% Return 6","5% Return 7","5% Return 8","5% Return 9","5% Return 10","5% Return 11","5% Return 12","5% Return 13","5% Return 14","5% Return 15","5% Return 16","5% Return 17","5% Return 18","5% Return 19","5% Return 20","10% Return 1","10% Return 2","10% Return 3","10% Return 4","10% Return 5","10% Return 6","10% Return 7","10% Return 8","10% Return 9","10% Return 10","10% Return 11","10% Return 12","10% Return 13","10% Return 14","10% Return 15","10% Return 16","10% Return 17","10% Return 18","10% Return 19","10% Return 20"
84,4.09146165262314,4.02912550123146,4.09242486391858,4.05161522113606,4.05717690535244,4.08827861384091,4.06817439571267,4.13746902892868,4.10476921564414,4.14100708010894,4.09222748475715,4.04554890929169,4.13513158347662,4.14895371714761,4.08162955843415,4.07390824953024,4.1496420153813,4.04694255533901,4.11827182798774,4.09556182068618,4.13664862239015,4.30917125786258,4.25647310184541,4.09231039624705,4.13784297640742,4.16535320679905,3.9036285870927,4.20624155107984,4.07226911774633,4.24316786409475,4.20346171491392,4.07456378178845,4.11140690853973,4.00689108017649,4.09382663921795,3.88744624685505,4.33838658258074,3.92209111810889,3.93546827184614,4.11531639912548,4.19686496047083,4.07933649808806,3.47543094537595,4.53586377132264,4.6284376757291,4.30703995537071,4.26390525925094,4.24886752510167,4.33114973084289,4.75180577314165,4.16372213566816,4.08647007310682,4.05818045208841,4.68600892518441,4.64803200219266,3.98578833164834,3.90976733940682,4.2711445055376,3.84118884130417,4.15576162162015,4.16267180728389,0.0264050184624062,-0.000659920595780537,0.0244007348128973,0.0116567757002664,0.00452514323864452,0.0223243258204379,0.0329997857067586,0.0439315785398374,0.0209491312919569,0.031426385557892,0.0335391246264749,0.0152835252742085,0.0244195241498446,0.0308687835724381,0.0283172912696773,0.0370714009797139,0.038067944234429,0.0145893652160262,0.0275938449084127,0.0338163534921603,0.0618723718709475,0.119865156012244,0.000306379495477992,-0.020719887395383,0.0766881303333585,-0.00684185962944799,0.00201460066669596,0.107817837637299,-0.0106566076228808,0.00991444129851999,0.0269675428204699,-0.00278165645431025,0.0206135820523242,0.0520361871933179,0.0360065351222502,0.0254793574569251,0.168570007863409,0.113795541043276,-0.03301148921771,0.0440035561491039,0.0372320804639108,0.0533677514091098,-0.224747560007361,0.156831313731077,0.194793958748425,0.0027515950302202,0.158384024625248,0.188991951811815,0.107349742014761,0.186612932367474,0.131510728117871,0.0660740444491113,-0.07102901807393,0.0971873678738637,0.0831304015283021,-0.100679322528895,0.0888090894057339,0.257670831952379,-0.132393042246051,0.041316745415005,-0.0758515885692633
85,4.20067006311452,4.22561978280924,4.1745014571614,4.19670160996408,4.24286724115572,4.23944370439915,4.16040495124878,4.16597815641159,4.16933904796503,4.19371830767602,4.19895739993678,4.25184756679118,4.15417238606245,4.2462598725726,4.16444412847311,4.17087555143825,4.13511506160498,4.19088802062136,4.16595942693166,4.19877243375819,4.17621481668851,4.0393829656505,4.24803412498718,4.30874354946986,4.11933500453472,4.34307553175453,4.06196271248514,4.5115753353018,4.35626248678842,4.46621035270265,4.1151304209194,4.03837309382964,4.16829961646655,4.4874793819274,4.44847657801523,4.37306468079815,4.04443343578489,3.81411586591272,4.18520686887379,4.21669839326517,3.71952900341506,4.07623752162437,3.68075293688516,4.12929255749316,4.94242134365666,4.02201179466519,3.90322927637765,3.43634162078862,3.99992888122086,4.87806316422652,3.70040652683552,4.36394852351154,4.35957882862943,4.05341996480662,3.70403663926477,4.13101517478139,3.81200164562505,4.09830079438925,3.99114772504573,4.08066424829681,4.34310472082787,0.0263417729092028,0.047616589008382,0.019857269077631,0.0351832641500143,0.044751888579914,0.0363080541938124,0.0224180661824614,0.00686684430502649,0.0156080005429108,0.0126487503520616,0.0257468172582832,0.0497363680760847,0.00459407355421248,0.0231823793937288,0.0200864939069222,0.0235231815732664,-0.00350691481465932,0.0349509781624103,0.0115129875591698,0.0248883002480753,0.009519341529316,-0.0646536530344174,-0.00198458991284359,0.0515366421480005,-0.00448288819994632,0.0417816694332973,0.0397597559988811,0.0700768850669195,0.0674140950460508,0.0512301251938036,-0.0212378759915991,-0.0089217822282628,0.0137429033706992,0.113275510349417,0.0830815542901645,0.1177116130312,-0.070161048447051,-0.0279160742430392,0.0615262572239017,0.0243367301820135,-0.120740760298764,-0.000759965296215153,0.0573988492814647,-0.0939094344819332,0.0656359855466637,-0.068468658990279,-0.0883812377664089,-0.212245059588509,-0.079556452254918,0.0262235399361615,-0.117966732646844,0.0656957375974551,0.0716407451090927,-0.145020284194734,-0.227020696134081,0.035788064367291,-0.0253234507509789,-0.0413093779963229,0.0382969271508289,-0.0182359328255107,0.0424323363394003
86,4.31252068452317,4.32687923815095,4.36694510010331,4.28863032500894,4.35207435238574,4.28020037484963,4.34838715177958,4.35464001302148,4.23722752133763,4.32537495736047,4.27488156134959,4.30348939882746,4.2606983078096,4.31111431925488,4.28875163496901,4.29715128923615,4.26464413167288,4.30434272571781,4.39326358691747,4.32355228406383,4.28552343365119,4.59331420422823,4.27077310497343,4.41173545041956,4.48536204035048,3.74859995259573,4.29082661422315,4.47070784788896,4.26098864874447,3.65719993044112,4.35639782820582,4.6937403967123,4.34804011484769,4.39985590734975,3.87301255716372,4.48336609550918,4.40782670988909,4.42081105546683,4.33025999836584,4.02955683942044,4.47486549949246,4.98312567754263,4.11123021405365,4.92029808961559,3.6362063463104,4.20595626097326,4.69629969112415,4.06129170056676,3.88115495354613,4.11502687585707,4.28083990666088,4.43044932715894,4.8704959134813,4.15815982923906,3.43227777401389,4.371355236562,3.95941584913674,4.83736989570549,3.68020241027442,4.84896728185852,4.06403341455267,0.0262785273559992,0.0236806077376975,0.0450687631742795,0.0216685246077377,0.0254133172342783,0.00956776620799101,0.0441925930569318,0.0442908467479551,0.0161516473289453,0.0309110672971945,0.0179201406946176,0.0120725716502834,0.0253198454643222,0.0151578479500997,0.0294128922527731,0.0298263341351953,0.0308435838764592,0.026711799696362,0.0531257610715794,0.0292851474489596,0.0258374094319958,0.128509863338241,0.00533854878451147,0.0236217964489685,0.0851274710713997,-0.147200320712791,0.0548131148257856,-0.00909963949618121,-0.0221132514046595,-0.199842444938968,0.0569750020363349,0.150387879234102,0.0422170084460743,-0.0197193671888992,-0.138529052787546,0.0249100616361489,0.0860402830578075,0.147614290144668,0.0340714522707648,-0.0453960460640242,0.184879247011909,0.200882953364363,0.110604972207312,0.175263017273792,-0.306914436037669,0.0447194541449455,0.184970668771459,0.167093652704877,-0.0301438034865995,-0.17010288320563,0.14570654448283,0.0151237349771721,0.11082030843702,0.0255116671296123,-0.0761990937103834,0.0565499020127869,0.0379420840532059,0.165798715636383,-0.0811110864655277,0.172505969580964,-0.0664135334901382
87,4.42706953459368,4.47413370361205,4.40910563556666,4.41618958728477,4.42057843701754,4.46488357758316,4.40787143963897,4.34972970566426,4.4256417996157,4.42679967296874,4.39720119639066,4.44083305686605,4.44677867783509,4.3711150181179,4.44641204691829,4.44348169256301,4.46080500228803,4.32495169124177,4.43646972356631,4.46157679353839,4.51056390672038,4.5326752485859,4.42138323589447,4.58871892071049,4.86438640225496,4.36121993670706,4.66685562879438,4.3132076453173,4.27550337917502,4.58158262919746,4.74559787670908,4.63098907022457,4.71444121668829,4.46366957018411,4.37955977224703,4.46279551161971,4.73700859202631,4.80868598989391,4.44695542097784,4.193688567119,4.23033708981976,4.85663800288274,5.08039378983888,4.52150880960467,4.51550410518141,4.23501231602627,4.77284663881547,4.33481441094055,5.14038269200881,3.72647096367041,4.18322153230946,4.1376417913273,4.94964018316907,4.27597825955995,5.0513452029865,3.66090157287763,4.34920646263269,3.33900245614072,4.14207303537906,4.19386176184091,4.02032799030703,0.0262152818027962,0.0334661952573241,0.00960816227628255,0.0293098295542775,0.015617961575481,0.0422433144875615,0.0135868995464639,-0.00112823973171721,0.0435061385139694,0.0231780695636915,0.028211849745174,0.0314158025444931,0.0427468725514781,0.013821715999137,0.0361017929537404,0.0334859218589198,0.0449705053017056,0.00477652139588687,0.00978658810550293,0.0314248923629134,0.0511794809807216,-0.0132894845888417,0.0346577305476249,0.0393327446545769,0.0811213680226053,0.151369395923808,0.0840061336650319,-0.0358648907573479,0.00340063444581757,0.225346682374767,0.0855718958485979,-0.0134593231918678,0.0809052019629538,0.0143994092648384,0.122915567958479,-0.00459875889706589,0.0720240793124699,0.0841006878540666,0.0265921009387314,0.0399242684479151,-0.0561946151479861,-0.0257109106663428,0.211666470396492,-0.084523370411626,0.216575906223976,0.00688455822394447,0.0161680076520137,0.0651777216749234,0.280994752613301,-0.0991837018410858,-0.0230675790070158,-0.0683749972429417,0.0161191214758766,0.0279402811886333,0.386430469809501,-0.177363635346423,0.0938969045352746,-0.370699066496667,0.118228642235339,-0.145143779698628,-0.0108124433958977
88,4.54437360209298,4.53055034816553,4.57467383891073,4.51461769773604,4.48705413293803,4.5256566089345,4.52949556392963,4.50767767748018,4.59211087159264,4.49722375081515,4.49284732483328,4.53958932882191,4.52251978323034,4.44701845639772,4.54201444188847,4.58755277847538,4.55315711877554,4.54718509922475,4.60319460134997,4.55181058507594,4.4898675665975,4.39326115485604,4.44958041213168,5.00043390120963,4.61336397137515,4.40410191181539,4.59622345097429,4.68671564521097,4.46567835320342,4.72020916068516,4.30867182783002,4.62665863231063,4.65016947725487,4.6330767080634,4.43301619529129,4.79093595392595,4.23301985702314,4.1624801480456,4.62114668690202,4.40777371759012,4.48302323143124,3.77541023160976,4.51602901422866,4.33532451283393,4.92796098909988,4.2515055897066,4.41672150118421,5.49702981648141,4.37227623667924,4.57510847852679,4.25802948559593,5.36952903982553,4.57142695677626,4.26851562301106,5.36364293518229,4.584876813544,4.844966451733,4.52559897525508,3.26434617251405,4.50496693144191,4.92116187810729,0.0261520362495922,0.0125306745752802,0.0368635389797982,0.022043269514803,0.0149258356849125,0.0135195340326872,0.0272186725645137,0.0356683869648391,0.0369244958325215,0.0157833605913785,0.0215184020343699,0.0219945674902514,0.0168893712591031,0.0172157323740799,0.0212731339433692,0.0319084840202049,0.0204916210716801,0.0501074113366754,0.0368915881369709,0.0200228398921932,-0.00459897431861835,-0.031240516603874,0.00635720589543156,0.0859238060363879,-0.0529832800682559,0.00978453911118407,-0.0152505546314397,0.0830501877101127,0.0435192846266115,0.0298086216569317,-0.0965877295101678,-0.00093553748617927,-0.0137267315687074,0.0372499618625137,0.0121319983865279,0.0709504238100548,-0.112490185219189,-0.144312777765269,0.0384231879626851,0.0497890630924422,0.0580159671292326,-0.251837382153821,-0.117755705241324,-0.042049279361549,0.0874084781875834,0.00388694035150384,-0.077545227474473,0.237529115463235,-0.161843778937447,0.205168746140675,0.0177248399915584,0.260614192670625,-0.0794894831304997,-0.00174677132407367,0.0599888116658057,0.225053789606458,0.107946914935525,0.304077842060884,-0.23813690646188,0.0715585796188564,0.202181167779784
89,4.66449085799498,4.68175035155638,4.67217043630672,4.61860135238811,4.65266335425091,4.66305226175698,4.69484979044891,4.6409313147527,4.62542752413425,4.74456123026299,4.64589087019238,4.71562527373306,4.6788778828103,4.66969173634151,4.65195570628559,4.72974205221826,4.6133919534445,4.67013083668889,4.72238393713942,4.74326021876922,4.71626366608703,4.4192720711169,4.8415216170715,3.97708957421263,4.82851492627811,4.87591085450516,4.53344391168496,4.73795715800434,4.86593063345379,4.74227288028846,4.05053571293808,4.73844280821129,4.40790000792288,4.7294735985693,4.51684464360141,4.33335719070291,4.71286049658544,4.78059422944597,4.76271330639431,4.46535200212669,4.57595192874565,5.46639778269083,3.87952925691873,4.61357588294817,5.1458805538929,3.91214684037227,5.03735166992742,3.8262651385385,4.67871080374281,4.53830235107174,4.61253138208616,4.76182932242511,3.95139335289101,4.81122885450312,4.89929843537472,4.39230879283311,5.40895365198938,4.88722262887034,4.98410009673307,4.84046076906906,4.17017635696655,0.0260887906963888,0.0328286249723482,0.0210883210896863,0.0227714122097408,0.0362434286718506,0.0299075519456481,0.0358555398801701,0.0291329669781201,0.00722900110655749,0.0535386957487711,0.0334964962539252,0.038044969266954,0.0339889998710376,0.0488591983303721,0.0239170898660534,0.0305239484427645,0.0131425035090159,0.0266787057069036,0.0255632025089132,0.0411996245457872,0.0491936838224664,0.00590318155485169,0.0844192526887893,-0.228974399878169,0.0455816490134198,0.101770569614923,-0.013753081320589,0.0108740152109181,0.0858368593089982,0.0046634190677665,-0.0617805488577051,0.0238736303808158,-0.0535052782912749,0.0205927431818624,0.0187334532645063,-0.100383215489447,0.107379395264933,0.138453768503577,0.0301746532689356,0.0129783110357675,0.0205171016634726,0.370110811437361,-0.15191925029131,0.0622067697069732,0.0432711921160299,-0.0831868892532975,0.131482802614069,-0.36231874523634,0.0677388512388989,-0.00807739895832658,0.079970321848057,-0.120108296745362,-0.145757136259578,0.119686393063061,-0.0905513778983615,-0.0429082283146211,0.110115343156946,0.0768742339609648,0.423193375663993,0.0718293657972567,-0.16558632995614
90,4.78748026664714,4.80026756854782,4.87277039932307,4.79688323506904,4.86728520050562,4.80437573666131,4.70725737816123,4.71421089725015,4.84365636717872,4.75825510814284,4.80197611149111,4.77556237566715,4.75481970323197,4.79360640089079,4.79598211516207,4.76928156380309,4.84362512183669,4.7800421982147,4.73126088830085,4.76635480486894,4.75314118440114,4.55949201838868,5.23820437330578,4.66237253436573,5.05712891007873,5.0056952304118,4.95670310587311,4.75836740028937,4.66052967224333,4.98657679312653,4.81658710471256,4.68341898467248,4.85219899605489,5.05800459423699,4.55141690000467,4.86654592332151,4.99744140434124,4.98769379974611,4.59426347572249,4.06651940869036,4.87200464910843,3.86352096751111,5.02123185532117,4.92217050385477,4.97621443705382,4.80537626906503,4.98605493556935,3.94065720209519,5.16440283520944,5.0656135433736,5.59055026046646,5.24007119652322,5.29679491020546,4.10463109641389,5.04074864501589,5.26410450674951,5.0948103140432,5.28953860439664,4.88391397688624,4.71136086251477,5.72115931053292,0.0260255451431857,0.024999613058414,0.042038920612163,0.0378744593020717,0.0450965079770734,0.0298568889352045,0.00263932216309224,0.015666481520877,0.0461010789427665,0.00288206924579118,0.033044377995853,0.0126302209844162,0.0161004654269176,0.026189970045749,0.0304907948664679,0.00832501139963907,0.0487000643767642,0.0232622868328276,0.00187799603948138,0.00485711176432577,0.007788811510164,0.031236225110548,0.0787497077429797,0.158974157089723,0.0462599614797606,0.0262693813488567,0.0892589272718374,0.00429856279395139,-0.0431288836571586,0.050233129559176,0.173216460530718,-0.0116801647709931,0.0960336160772343,0.0671581501907604,0.00762492871166136,0.116041855136902,0.0586310145319567,0.0424087839925445,-0.0360090734335981,-0.0935605956460323,0.0626907357171289,-0.347040923405678,0.257961472368532,0.0647463566192089,-0.0335270533714261,0.205649059823664,-0.0102354786587466,0.0294583441975428,0.0987668756141395,0.109922253656658,0.192300905851814,0.0957031795149458,0.293033639429688,-0.158836658619646,0.0284625933182453,0.181056037174008,-0.0598332280118386,0.079106849150588,-0.0203059220544707,-0.0270331196519847,0.316213134767223
91,4.91340179691439,4.88674560796302,4.94834659661738,4.85362897122912,4.94889196213247,4.9788883417023,4.93342085289868,4.92357785068705,4.94309114104191,4.92374672182758,4.92373905597443,4.88861313058843,4.86066298661758,4.91724449550714,4.86808886519725,4.92043753146768,4.90367610556609,4.89629029844276,4.97722366171671,4.85812560556836,4.91247256897337,5.07532173477044,5.16119356587843,4.99383017459825,5.18090902049861,4.93589276162827,4.98685116558431,5.2246922510556,4.71613175173158,4.6254833511337,4.78660289394425,5.12816035243952,5.24776544344237,4.74288262154426,5.20509823695315,5.05758424211503,4.99089630020437,4.74525750173869,4.4001558344705,4.82393947958639,5.13650674997997,4.97120377320946,4.43163063393613,4.99342675241948,5.16823294878789,4.27289727040793,5.70475413132198,4.77986519507617,5.42662045119599,4.10368122398504,4.99647024241973,4.73471036281391,4.31357733818235,4.59229140830973,5.28357661225863,4.16793452115799,4.28529803628606,4.30061931802872,4.70753694788919,5.31321155638348,4.84745328881331,0.0259622995899828,0.0178549022784824,0.0153908540512554,0.0117602856637125,0.0166273775250161,0.0356795271078824,0.0469271916001278,0.0434539296377053,0.0203209892753437,0.0341887423958961,0.0250406895124065,0.0233969078777131,0.0220160676308508,0.0254652815230523,0.0149229218865209,0.0312017777086701,0.0123217169747971,0.0240284618920691,0.0506804983705739,0.019070864747536,0.0329716917938586,0.107178701087545,-0.0148108987938739,0.0686787392695599,0.0241816142715886,-0.0140427496927076,0.00606385830815335,0.0934912705180634,0.0118598142130458,-0.0751687870900637,-0.00624465583008371,0.090718593619399,0.0783703527344136,-0.0643269576933059,0.134199984382599,0.038504517328052,-0.00131054941618183,-0.0498279399469982,-0.0431684975382831,0.17080346221745,0.0528677431361826,0.252083083216621,-0.124907687853197,0.014372805466075,0.0378613919227233,-0.117443232362826,0.134654882329135,0.193064832276701,0.0495270771963068,-0.210590833914041,-0.112346007282693,-0.101414530012562,-0.205334335001468,0.112263245026056,0.0470486453493966,-0.233490452499107,-0.173032333133618,-0.206971981948295,-0.0367821125963657,0.120219668540315,-0.165717989573513
92,5.04231643329531,5.10322095016889,5.02528897664948,5.02794367010076,5.07226303450949,5.0222832705048,5.05364914588322,5.01384577520357,5.08452354464426,5.09607400047496,5.10050195357723,5.10761372046049,5.02965604247264,5.07925649459477,5.01269148132801,5.01610277106418,4.98247072900416,5.03971832722714,5.05072530700531,5.04779526404909,4.99392262293426,5.01396257769662,4.91393229942932,5.22831396787885,4.73496434052067,4.67579435481275,5.10153756966534,4.57817950258437,4.95620189417082,5.01938243192926,4.75122810561128,4.88679277880458,5.20702290252615,4.88209897484875,5.15597765991904,4.70625238226627,5.13222323624153,4.7794390099297,5.04960236357847,5.09839473959112,5.07442172467438,4.10724831311754,5.21026219102826,5.49862079621181,5.02116196726108,4.96162679699521,5.23484289278777,5.05161254817321,4.6607663935709,5.39426511871432,5.04929985404889,4.77365570783699,6.07043923899841,5.39721417219083,4.61510277000291,5.3504559097673,4.72893595741926,4.52697660847463,5.15170005907134,5.65155662075365,4.85707846371432,0.0258990540367786,0.0433453371513785,0.0154294601847507,0.0352844207767215,0.0246233704169679,0.00867802349909416,0.024077953083476,0.0181677687858223,0.028210454347803,0.0344006699357155,0.0352707445579724,0.0438236629637597,0.0341767549474305,0.0324165798248976,0.0292715627374127,0.019255836059538,0.0159407488629847,0.0288723566317281,0.0146596201940108,0.038298880928482,0.0164443044757989,-0.0121633827867401,-0.0490933670377357,0.0458856636316046,-0.0900063318895226,-0.0541344968283332,0.0227372969012948,-0.132094466208844,0.0496507807968403,0.0817260307508294,-0.00741781869269165,-0.0482107742533798,-0.00779408359484567,0.0289301463227418,-0.00948182322720621,-0.0719970280320772,0.0279234317720205,0.00717747907050028,0.137669543079506,0.0553348195858596,-0.0121606552352645,-0.190908724574436,0.161862573819028,0.0963748984584652,-0.0288694661932581,0.14944155541581,-0.0859630523906014,0.0552951645477841,-0.152136658750826,0.273451943795678,0.0105178792959387,0.00819185179109221,0.341663396018798,0.161503809410851,-0.135269120682797,0.249761179623358,0.0985101180259333,0.0512952615493092,0.090161938512524,0.0617345500044557,0.0019836460537389
93,5.17428618700585,5.23432873926341,5.17381279403242,5.15874542206092,5.02500710271039,5.21119150368767,5.17487926542046,5.14514628145884,5.14894189446725,5.14990566974716,5.2422477140789,5.18218137922911,5.17362476428751,5.20428858005272,5.20367881686108,5.16692573676009,5.2028973104947,5.21120668056418,5.24172152013391,5.12075475246456,5.15794295892731,5.27669852095733,5.25904705043357,5.0811949416851,5.10857299337038,5.21716200853697,5.20255974715136,5.19914359678989,5.00435786238331,4.8024983179257,5.2272749260629,5.22670412958157,4.43929834446187,5.0044551378833,4.93575532417512,5.26075996474321,5.40696289662936,4.83365536122625,4.95188573606295,5.17858924640053,4.87788861855214,5.09712858595494,4.76311678159917,4.81243475229636,5.00820674554173,6.1293956628735,4.77864662566,5.86243424021984,5.00251835304346,5.75521029033315,5.59698903886284,6.2770116292924,4.85986569667841,5.59833057001266,5.843890602333,4.37208126562487,5.58300941163933,4.89799859724077,5.57211138104853,4.41398259137564,5.52775811840777,0.0258358084835758,0.0253667113167153,0.0291269409687793,0.0256823272482399,-0.00936020848761432,0.0369238600843309,0.0237054230452302,0.0258505602237739,0.0125899092725325,0.0105079585032196,0.0274114022702048,0.014493770460301,0.0282219572479176,0.0243181210731314,0.0373928475663683,0.0296245848288308,0.0432897471913804,0.033461244435157,0.0371181206303203,0.0143502741965277,0.0323161509086206,0.0510740858817594,0.0678753442932462,-0.0285423903530081,0.0759459119898302,0.109554513748772,0.0196087849940599,0.127192488511097,0.00966940505226379,-0.044170639197043,0.0954869624645894,0.0672446790254015,-0.159511939152715,0.0247532980935491,-0.0436510365178238,0.11138357754462,0.052148603591805,0.0112798073230586,-0.0195410394862883,0.0156069396826934,-0.0395001064506601,0.215924064716164,-0.0897279390578765,-0.13329415490907,-0.00258345849990745,0.211362488053942,-0.0911794592367527,0.148857407902859,0.0707615594885077,0.064769207784055,0.102979190599367,0.273781604874942,-0.222420161624345,0.0365855143866207,0.236062637661135,-0.20194261616871,0.166027731044927,0.0787723708092377,0.0784472763784811,-0.24715365144077,0.129345211790727
94,5.3093741070251,5.3465510692263,5.30272097235988,5.27546735552315,5.31022952426347,5.22947330660487,5.36971967225541,5.29415351141067,5.29830864268945,5.30144811183391,5.22609829894054,5.292831457891,5.43813667886316,5.27493563200976,5.38767360679276,5.26819642878154,5.24940729744046,5.28275471332522,5.4451228432883,5.26802593076631,5.23428760817654,5.19201559314607,5.0506957909047,5.68089732197661,5.38354098147282,5.1524784782848,5.54115946391494,5.45399703373691,5.34772647154219,5.28423122049231,5.4757962663325,5.32743511061113,5.12209743401811,5.2740035682692,5.18452271486492,5.47480893961787,5.09485964885601,5.36623022083258,5.41481765092688,5.24116258945096,5.05547292142539,5.48000033860081,5.58459368287951,5.5085893091753,5.86966352482188,4.19000152430001,4.67111084245554,5.77464150248896,5.08270479214081,5.0088929476083,4.3615223450555,5.92836242231672,6.40857193149255,6.46958919323781,6.18790849417788,5.56941493365125,5.35081849739357,4.79220028481378,5.20195592477352,4.96842897834474,4.9885408456237,0.0257725629303726,0.0212130825133624,0.0246101787779458,0.0223738589691927,0.055208191809207,0.00350204166762017,0.0369596960729168,0.0285492999764109,0.0285964094249256,0.0290016139318899,-0.00308538291141361,0.0211272666065088,0.0498629221225977,0.0134834642048638,0.0347478386762217,0.0194101937514679,0.00889952898659808,0.0136362501732999,0.0380703381272192,0.0283538654080049,0.0146929039344568,-0.0161786393276269,-0.0404238270438257,0.111562740806341,0.0524262251079982,-0.0124757206958201,0.0630530048413274,0.0478548214549694,0.0663624066851595,0.0955908789013554,0.0464476062577563,0.0190890109560787,0.143067676817955,0.0524612212269294,0.0491720705916125,0.0398818819176118,-0.0594554288206677,0.104522669704947,0.0893707442648163,0.012010669015979,0.0357589371666437,0.0724278039364952,0.159109438361177,0.135105425084411,0.158719395041247,-0.380395060552455,-0.0227604625483643,-0.0150887396995355,0.0159021030493001,-0.138890659825431,-0.249407623384087,-0.0571459885240297,0.276625655410815,0.144644171607991,0.0572003709190097,0.242050851693044,-0.0424784127210558,-0.0218370165336034,-0.0687393508936041,0.11832632533125,-0.102638878498166
95,5.44764429109826,5.53408933319379,5.33374243306089,5.542588445011,5.48113144674228,5.39387801277842,5.53213714740321,5.51130903823013,5.33784589423562,5.47547762662315,5.45237337514739,5.38934357958213,5.37119770218088,5.43267169011939,5.44809611241178,5.46430015471874,5.44885063843782,5.43556436223917,5.39423938944886,5.44120825240504,5.39355473270638,5.17853211736558,5.27112902672444,5.71001886507942,5.54679707438717,4.72743030185895,5.63883501656517,5.1203094519464,4.88556521109886,4.97469335238114,5.19802189596885,5.51359180019789,5.06613631068228,5.51067382668736,5.28133560624501,5.52625952511733,5.48425482927248,5.42574735365957,5.31148221389292,5.41118993607896,5.4258129677831,4.53543484591277,5.81779910076956,5.44064821951756,5.16057802107336,5.11578322063577,6.14175582169458,4.91854513325149,5.66366096252393,5.5347733566957,5.87139851867262,5.3815605566845,4.99331018249053,6.03598253841213,5.19136480035403,5.22585657916715,5.82007626782878,5.41136516224786,5.56797868513888,5.19278224253089,6.14378507482862,0.0257093173771688,0.0344753307750078,0.00583305699952273,0.0493943463423704,0.0316764888038361,0.0309540422958913,0.0297985005457174,0.0401990693160722,0.00743453538933878,0.0322994977511281,0.0423860190429846,0.0180702427254859,-0.0123855604860345,0.0294645600797235,0.0111525315612192,0.0365479835571772,0.0372895198998403,0.0285156660057561,-0.00938871245722839,0.0323454352416669,0.0299739201086193,-0.00260034161252842,0.0427185620044053,0.00511312805236867,0.0298743247894041,-0.0860960785145033,0.0174737184509307,-0.0631338634956779,-0.0903865297976317,-0.0603634133136042,-0.0520595533069076,0.0343463753206076,-0.0109855520653207,0.0438971427743531,0.0185012351489824,0.00935381154980271,0.073649108938042,0.0110299962770549,-0.0192682724512958,0.0319256779490708,0.0706963407372759,-0.189184197138039,0.040910350466599,-0.0124103548733586,-0.128748718234774,0.199629412266766,0.27371375456613,-0.160463394838579,0.108226936995759,0.0998356958840834,0.297271695831369,-0.096769625082008,-0.249537405453213,-0.0693739644127738,-0.175600515055834,-0.0636712865694445,0.0840638267222833,0.121511745950239,0.0679974006805119,0.0441659418970589,0.208297562628119
